Chris Robinson,77,1,76,14.4,1.8,2.9,4.7,1,1.6,2.6,0.8,1.2,2,0.3,0.3,0.6,0.4,1.1,1.5,1.4,0.6,0.2,0.9,1.8,4.6,4.3
Chris Singleton,80,3,148,17.6,1.6,2.6,4.2,1.2,1.8,3,0.4,0.8,1.2,0.6,0.3,0.9,0.8,2.4,3.2,0.6,0.8,0.4,0.7,2.2,4.1,5.5
Chris Smith,75,1,224,17.7,1.9,2.5,4.4,1.6,2,3.6,0.3,0.4,0.7,1,0.4,1.4,0.3,1,1.3,2.8,0.5,0.3,1,1.5,5.1,6.2
Chris Smith,74,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chris Taft,82,3,17,8.5,1.4,0.8,2.2,1.4,0.8,2.2,0,0,0,0.1,0.3,0.4,1.1,1,2.1,0.1,0.1,0.4,0.1,1.5,2.8,4.3
Chris Washburn,83,5,72,9,1.3,1.8,3.1,1.3,1.8,3.1,0,0,0,0.5,0.6,1.1,0.9,1.6,2.4,0.3,0.2,0.2,0.8,1.1,3.1,3
Chris Webber,81,3,831,37.1,8.7,9.4,18.1,8.3,8.7,17,0.3,0.8,1.1,3,1.7,4.7,2.7,7,9.8,4.2,1.4,1.4,2.8,3.2,20.7,23.5
Chris Welp,84,5,109,10.8,1.3,1.6,2.9,1.3,1.6,2.9,0,0,0,0.7,0.4,1.1,0.8,1.6,2.4,0.4,0.3,0.5,0.6,2.4,3.3,4.3
Chris Whitney,72,1,579,17.4,2.1,3.3,5.4,1.2,1.5,2.7,1,1.6,2.6,1.3,0.1,1.4,0.2,1.2,1.4,2.8,0.6,0.1,1.1,1.7,6.5,7.1
Chris Wilcox,82,3,628,19.9,3.3,2.9,6.2,3.3,2.9,6.2,0,0,0,1.5,0.8,2.3,1.5,3.4,4.9,0.7,0.5,0.4,1.1,2.4,8.2,9.9
Chris Wright,80,3,32,9.8,1.4,1.1,2.5,1.4,1.1,2.5,0,0,0,0.9,0.5,1.4,0.9,1.1,2,0.3,0.4,0.6,0.4,1.2,3.7,5
Chris Wright,73,1,3,1.3,0.3,0.4,0.7,0.3,0.4,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0.7,0
Christian Eyenga,77,3,51,20.6,2.7,3.8,6.5,2.2,2.4,4.6,0.5,1.3,1.8,0.4,0.3,0.7,0.6,2.1,2.7,0.8,0.7,0.6,1,1.7,6.3,6.1
Christian Laettner,83,3,868,29.7,4.6,5.1,9.7,4.5,4.8,9.3,0.1,0.3,0.4,3.4,0.8,4.2,1.9,4.8,6.7,2.6,1.1,0.8,2.2,3.2,12.8,15.9
Christian Wood,83,3,30,8.4,1.1,1.4,2.5,1,1,2,0.1,0.4,0.5,0.8,0.4,1.2,0.9,1.3,2.2,0.2,0.3,0.4,0.3,0.7,3.2,4.2
Chubby Cox,74,1,7,11.1,1.9,3.4,5.3,1.9,3.1,5,0,0.3,0.3,0.4,0.5,0.9,1,0.4,1.4,0.9,0,0.1,1.3,2.3,4.1,1.3
Chuck Aleksinas,83,5,74,15.1,2.2,2.4,4.6,2.2,2.3,4.5,0,0,0,0.7,0.3,1,1.2,2.5,3.6,0.5,0.2,0.2,1,2.3,5.1,6
Chuck Hayes,78,3,644,18.3,1.6,1.7,3.3,1.6,1.6,3.2,0,0,0,0.5,0.3,0.8,1.7,3.3,5,1.2,0.7,0.4,0.7,2.3,3.7,8.4
Chuck Nevitt,89,5,155,5.3,0.6,0.9,1.5,0.6,0.9,1.5,0,0,0,0.3,0.3,0.6,0.5,1,1.5,0.1,0.1,0.7,0.5,1.4,1.6,2.3
Chuck Person,80,3,943,30.7,5.9,7,12.9,4.6,4.7,9.3,1.3,2.3,3.6,1.6,0.6,2.2,1.2,3.8,5.1,2.8,0.7,0.2,2.1,2.7,14.7,13.8
Chucky Atkins,71,1,696,24.9,3.6,5.1,8.7,2.2,2.8,5,1.3,2.4,3.7,1.4,0.4,1.8,0.3,1.4,1.7,3.4,0.7,0.1,1.5,1.8,9.9,8.7
Chucky Brown,79,3,694,17.2,2.5,2.5,5,2.4,2.5,4.9,0,0.1,0.1,1,0.4,1.4,1,2.1,3.1,0.8,0.3,0.3,0.8,1.7,5.9,6.6
Clarence Kea,78,3,51,8.8,1.2,1.3,2.5,1.2,1.3,2.5,0,0,0,1.4,0.6,2,1.1,1.5,2.5,0.4,0.2,0.1,0.6,1.9,3.9,4.6
Clarence Weatherspoon,78,3,915,30.3,4.4,4.9,9.3,4.4,4.9,9.3,0,0.1,0.1,2.6,1,3.6,2.3,5.2,7.5,1.5,1,0.9,1.6,2.2,11.5,14.8
Clark Kellogg,79,3,260,32.7,7.7,7.8,15.5,7.6,7.7,15.3,0.1,0.2,0.3,3.4,1.1,4.5,3.3,6.3,9.5,2.9,1.5,0.4,2.8,3.3,18.9,21.4
Claude Gregory,80,3,25,12.6,2.5,2.9,5.4,2.5,2.9,5.4,0,0,0,0.5,0.9,1.4,1.6,2.3,3.9,0.6,0.4,0.5,1,1.5,5.4,6
Clay Johnson,76,1,80,8.6,1.1,1.5,2.6,1,1.5,2.5,0,0,0,0.7,0.3,1,0.7,0.5,1.2,0.6,0.4,0.1,0.6,1.2,2.8,2.7
Cleanthony Early,80,3,56,14.3,1.6,2.9,4.5,1.1,1.7,2.8,0.5,1.3,1.8,0.7,0.2,0.9,0.5,1.7,2.2,0.8,0.5,0.3,0.9,1.3,4.3,4
Clemon Johnson,82,5,687,18.2,2.3,2.4,4.7,2.3,2.4,4.7,0,0,0,1,0.5,1.5,1.7,3,4.8,1,0.5,1,1,2.2,5.6,9
Cliff Alexander,80,3,8,4.5,0.6,0.7,1.3,0.6,0.7,1.3,0,0,0,0,0,0,0.3,0.5,0.8,0,0.1,0.3,0.1,0.1,1.3,1.7
Cliff Levingston,80,3,830,20.4,2.8,2.7,5.5,2.8,2.6,5.4,0,0,0,1.5,0.7,2.2,2.1,3.1,5.2,0.9,0.6,0.7,1,2.8,7.1,10.2
Cliff Robinson,81,3,629,30.7,7.1,8.2,15.3,7.1,8.1,15.2,0,0.1,0.1,2.9,1.1,4,2.2,6.2,8.3,2,1,0.7,2.5,3,17.2,17.4
Clifford Lett,75,1,11,11.5,1.5,1.9,3.4,1.5,1.8,3.3,0,0.1,0.1,0.5,0.3,0.8,0.1,0.5,0.6,0.7,0.2,0.1,0.9,1.5,3.5,2
Clifford Ray,81,5,147,17.1,1.8,1.8,3.6,1.8,1.8,3.6,0,0,0,0.8,0.6,1.4,1.3,3.3,4.6,1.6,0.5,0.3,1.6,3.1,4.4,7.4
Clifford Robinson,82,3,1380,30.8,5.4,6.8,12.2,4.4,5.3,9.7,0.9,1.6,2.5,2.6,1.1,3.7,1.3,3.2,4.6,2.2,1,1,1.8,3,14.2,13.2
Clifford Rozier,83,5,173,17.2,2,2.1,4.1,2,2,4,0,0.1,0.1,0.7,0.9,1.6,2.2,3,5.2,0.6,0.5,0.7,0.9,2.5,4.8,7.9
Clint Capela,82,3,154,20.2,3.9,2.5,6.4,3.9,2.5,6.4,0,0,0,1.2,1.5,2.7,2.5,4.4,6.9,0.7,0.6,1.2,1,2.5,9,13.4
Clint McDaniel,76,1,12,5.9,0.7,1.2,1.9,0.5,0.9,1.4,0.2,0.3,0.5,1,0.3,1.3,0.3,0.6,0.8,0.6,0.4,0,0.2,0.8,2.5,2.6
Clint Richardson,75,1,586,20.2,3,3.4,6.4,3,3.3,6.3,0,0.1,0.1,1,0.3,1.3,0.9,1.4,2.4,2.5,0.6,0.2,1.3,1.7,7,7.7
Clinton Smith,78,3,46,8.4,1.1,1.5,2.6,1.1,1.5,2.6,0,0,0,0.7,0.2,0.9,0.6,0.7,1.3,1.1,0.3,0,0.6,0.8,2.9,3.3
Clinton Wheeler,73,1,87,10,1.2,1.3,2.5,1.2,1.3,2.5,0,0,0,0.5,0.1,0.6,0.4,0.4,0.8,1.8,0.7,0,0.9,0.7,2.9,3.9
Clyde Drexler,79,1,1086,34.6,7.7,8.6,16.3,6.9,7,13.9,0.8,1.6,2.4,4.3,1.2,5.5,2.4,3.7,6.1,5.6,2,0.7,2.7,3,20.4,22.3
Coby Dietrick,82,5,243,16.9,1.9,2.3,4.2,1.9,2.3,4.2,0,0.1,0.1,0.8,0.4,1.2,1,2.4,3.4,1.8,0.8,0.6,1,2.2,4.7,7.5
Coby Karl,77,1,24,7.7,0.8,1.6,2.4,0.6,0.8,1.4,0.3,0.7,1,0.5,0.2,0.7,0.3,1,1.3,1,0.3,0.1,0.6,0.8,2.4,2.8
Cody Zeller,84,3,279,22.9,3,2.9,5.9,3,2.9,5.9,0,0,0,2.1,0.7,2.8,1.7,3.9,5.6,1.3,0.7,0.8,1,2.6,8,11.8
Cole Aldrich,83,5,318,10.5,1.4,1.1,2.5,1.4,1.1,2.5,0,0,0,0.6,0.1,0.7,1,2.5,3.5,0.6,0.4,0.7,0.6,1.6,3.3,6.7
Conner Henry,79,1,93,8.1,1.2,1.9,3.1,0.8,1.3,2.1,0.4,0.5,0.9,0.6,0.2,0.8,0.2,0.7,0.9,1.1,0.2,0.1,0.7,0.8,3.3,2.9
Corey Beck,73,1,88,10.8,1.1,1.2,2.3,1,1.3,2.3,0,0.1,0.1,0.6,0.3,0.9,0.4,1,1.4,1.4,0.5,0.1,1,1.5,2.7,3.4
Corey Benjamin,78,1,153,14.3,2.1,3.2,5.3,1.7,2.3,4,0.4,0.9,1.3,0.9,0.5,1.4,0.5,1.1,1.7,0.9,0.5,0.3,1.1,2.1,5.5,4.1
Corey Brewer,81,3,711,24,3.5,4.8,8.3,2.9,3.1,6,0.6,1.7,2.3,1.6,0.6,2.2,0.8,2.1,2.9,1.6,1.3,0.3,1.2,2.2,9.2,8.7
Corey Crowder,77,1,58,6.2,0.8,1.3,2.1,0.6,0.9,1.5,0.2,0.4,0.6,0.3,0.1,0.4,0.3,0.5,0.8,0.3,0.1,0,0.3,0.6,2.1,1.6
Corey Gaines,75,1,80,12.5,1.2,1.5,2.7,1,1.1,2.1,0.1,0.5,0.6,0.7,0.2,0.9,0.2,0.7,0.9,3.1,0.5,0.1,0.9,1.2,3.1,5
Corey Maggette,78,3,827,28.2,4.9,5.9,10.8,4.4,4.7,9.1,0.6,1.1,1.7,5.6,1.2,6.8,1.1,3.8,4.9,2.1,0.7,0.2,2.3,2.8,16,14.6
Corey Williams,74,1,39,7.4,0.9,1.6,2.5,0.9,1.5,2.4,0,0.1,0.1,0.5,0.1,0.6,0.5,0.4,0.9,0.7,0.2,0.1,0.3,0.8,2.4,2.3
Corie Blount,81,3,644,15.4,1.5,1.7,3.2,1.5,1.6,3.1,0,0,0,0.6,0.4,1,1.7,2.5,4.2,0.7,0.5,0.4,0.8,2.1,3.6,6.6
Corky Calhoun,79,3,7,4.3,0.6,0.7,1.3,0.6,0.7,1.3,0,0,0,0,0.3,0.3,1,0.4,1.4,0,0.3,0,0.1,0.9,1.1,1.7
Corliss Williamson,79,3,822,22.8,4.4,4.5,8.9,4.4,4.5,8.9,0,0.1,0.1,2.4,0.9,3.3,1.5,2.4,3.9,1.2,0.6,0.3,1.6,2.7,11.1,10
Corny Thompson,80,3,44,11.8,1,2.1,3.1,1,2.1,3.1,0,0,0,0.8,0.2,1,0.9,1.8,2.7,0.8,0.3,0.2,0.7,2.1,2.8,3.8
Corsley Edwards,81,3,10,11,1,2.1,3.1,1,2.1,3.1,0,0,0,0.7,0.5,1.2,1.2,1.3,2.5,0.3,0.3,0.4,0.2,1.9,2.7,3.4
Cory Alexander,73,1,307,15.8,1.9,3,4.9,1.1,1.6,2.7,0.8,1.4,2.2,0.9,0.2,1.1,0.3,1.3,1.6,2.7,0.9,0.1,1.5,1.7,5.5,6.1
Cory Blackwell,78,3,60,9.2,1.5,2.5,4,1.5,2.4,3.9,0,0,0,0.5,0.4,0.9,0.7,0.9,1.6,0.4,0.4,0.1,0.7,0.9,3.4,2.4
Cory Carr,75,1,42,14.9,1.7,3.4,5.1,1.6,2.8,4.4,0.1,0.6,0.7,0.6,0.2,0.8,0.2,1,1.2,1.6,0.5,0.2,1.1,1.6,4.1,2.9
Cory Higgins,77,1,44,10.3,1.3,2.8,4.1,1.2,2.3,3.5,0.1,0.5,0.6,1,0.4,1.4,0.2,0.7,0.9,0.9,0.2,0.1,0.9,1,3.7,1.7
Cory Jefferson,81,3,58,10,1.4,1.9,3.3,1.4,1.6,3,0,0.3,0.3,0.6,0.4,1,0.9,1.9,2.8,0.3,0.2,0.4,0.3,1.2,3.5,4.6
Cory Joseph,75,1,364,19.5,2.6,3.2,5.8,2.3,2.5,4.8,0.3,0.7,1,1.2,0.4,1.6,0.5,1.8,2.3,2.5,0.6,0.2,1,1.4,6.8,7.8
Coty Clarke,79,3,3,2,0.7,0.6,1.3,0,0.7,0.7,0.7,0,0.7,0,0,0,0,0.3,0.3,0,0,0,0.3,0,2,1.3
Courtney Alexander,77,1,187,21.7,3.5,4.8,8.3,3.3,4.4,7.7,0.2,0.4,0.6,1.8,0.4,2.2,0.7,1.5,2.2,1.2,0.6,0.1,1.1,2,9,6.8
Courtney Fortson,71,1,10,9.5,1.1,2.1,3.2,0.8,1.1,1.9,0.3,1,1.3,1,0.5,1.5,0.6,0.9,1.5,1,0.3,0,1,0.5,3.5,2.7
Courtney Lee,77,1,677,27.9,3.7,4.6,8.3,2.7,2.8,5.5,1.1,1.7,2.8,1.2,0.3,1.5,0.5,2.2,2.7,1.7,1,0.3,1,1.7,9.8,9.7
Courtney Sims,82,5,5,4.8,0.6,0.8,1.4,0.6,0.8,1.4,0,0,0,0,0,0,0.6,0.6,1.2,0.2,0,0,0.2,0.6,1.2,1.6
Cozell McQueen,83,3,3,2.3,1,0,1,1,0,1,0,0,0,0,0,0,1,1.7,2.7,0,0,0.3,0,0.3,2,5
Craig Brackins,82,3,17,7.1,0.8,2.1,2.9,0.6,1.5,2.1,0.2,0.6,0.8,0.1,0,0.1,0.4,0.7,1.1,0.5,0.1,0.1,0.2,0.5,1.8,1.3
Craig Dykema,80,3,32,3.2,0.5,0.7,1.2,0.5,0.5,1,0.1,0,0.1,0.2,0.1,0.3,0.1,0.3,0.4,0.5,0.1,0,0.2,0.6,1.3,1.5
Craig Ehlo,78,1,873,24.1,3.4,4.1,7.5,2.7,2.9,5.6,0.7,1.2,1.9,1.1,0.4,1.5,1.1,2.5,3.6,2.8,1.1,0.3,1.4,1.9,8.6,10.5
Craig Hodges,74,1,695,21.7,3.4,4,7.4,2.6,2.8,5.4,0.8,1.2,2,0.9,0.2,1.1,0.4,0.9,1.3,2.5,0.8,0,1.2,2,8.5,7.7
Craig Neal,77,1,63,9.9,0.9,1.6,2.5,0.7,1.1,1.8,0.2,0.5,0.7,0.4,0.3,0.7,0.1,0.6,0.7,2.5,0.4,0.1,1.2,1.5,2.5,3.1
Craig Shelton,79,3,59,10.3,1.7,2.1,3.8,1.7,2.1,3.8,0,0,0,0.6,0.4,1,1,1.4,2.4,0.5,0.3,0.1,1,2.2,4.1,3.9
Craig Smith,79,3,403,16.9,3,2.5,5.5,3,2.4,5.4,0,0.1,0.1,1.6,0.8,2.4,1.3,2.5,3.9,0.8,0.5,0.2,1,2.4,7.6,8.7
Cristiano Felicio,82,3,97,14,1.7,1.3,3,1.7,1.3,3,0,0,0,0.9,0.4,1.3,1.6,2.7,4.3,0.7,0.3,0.3,0.5,1.5,4.3,7.7
Cuonzo Martin,77,1,7,4.6,0.4,1.3,1.7,0,1,1,0.4,0.3,0.7,0,0.3,0.3,0.3,0.1,0.4,0.4,0.1,0,0.3,0.3,1.3,0.3
Curtis Borchardt,84,5,83,13.5,1.2,1.5,2.7,1.2,1.5,2.7,0,0,0,0.8,0.3,1.1,1.2,2.2,3.3,0.8,0.2,0.6,0.8,2.4,3.1,5.4
Curtis Kitchen,81,3,6,5.2,0.5,0.5,1,0.5,0.3,0.8,0,0.2,0.2,0.5,0.2,0.7,0.7,0.8,1.5,0.2,0.3,0.5,0,0.7,1.5,3.3
Cuttino Mobley,76,1,747,37,5.8,7.6,13.4,4.3,5.2,9.5,1.5,2.3,3.8,3,0.6,3.6,0.7,3.2,3.9,2.7,1.2,0.4,2,2.3,16,14.1
D.J. Augustin,72,1,651,23.6,3.1,4.6,7.7,1.9,2.5,4.4,1.2,2.1,3.3,2.1,0.4,2.5,0.3,1.5,1.8,3.8,0.6,0,1.5,1.5,9.5,9.2
D.J. Kennedy,78,3,2,29.5,2.5,3.5,6,1.5,2.5,4,1,1,2,0,1,1,0.5,3,3.5,1.5,1,0,1.5,3.5,6,6
D.J. Stephens,77,1,3,5,1,1.3,2.3,1,1.3,2.3,0,0,0,0.3,0,0.3,0.3,1.3,1.7,0,0,0,0,0,2.3,2.7
D.J. Strawberry,77,1,33,8.2,0.9,1.9,2.8,0.7,1.3,2,0.2,0.6,0.8,0.3,0.3,0.6,0.3,0.6,0.8,0.9,0.4,0.2,0.3,1.1,2.2,2
D.J. White,81,3,138,15.3,2.5,2.5,5,2.5,2.5,5,0,0,0,0.8,0.3,1.1,0.8,2.3,3.2,0.6,0.3,0.4,0.5,1.4,5.9,7.1
Daequan Cook,77,1,328,18.3,2.3,4,6.3,1,1.5,2.5,1.3,2.5,3.8,0.5,0.1,0.6,0.2,1.9,2.1,0.7,0.4,0.1,0.5,1.5,6.4,5.1
Dahntay Jones,78,1,624,15.7,1.9,2.5,4.4,1.8,2.1,3.9,0.2,0.3,0.5,1.3,0.5,1.8,0.4,1.3,1.7,0.8,0.4,0.2,0.8,1.9,5.4,4.8
DaJuan Summers,80,3,83,9.9,1.2,2,3.2,0.9,1.4,2.3,0.3,0.7,1,0.5,0.3,0.8,0.3,0.7,1,0.3,0.2,0.1,0.4,1.3,3.3,2.1
Dajuan Wagner,74,1,103,21.4,3.4,6,9.4,2.5,4.1,6.6,0.9,1.9,2.8,1.6,0.5,2.1,0.3,1.1,1.4,1.9,0.7,0.1,1.3,2.1,9.4,5.7
Dale Davis,83,3,1094,27.1,3.3,2.9,6.2,3.3,2.9,6.2,0,0,0,1.4,1.1,2.5,3,4.8,7.9,0.9,0.6,1.2,1,2.6,8,13.6
Dale Ellis,79,1,1209,28.8,6.1,6.5,12.6,4.6,4.5,9.1,1.4,2.1,3.5,2.2,0.6,2.8,1.3,2.2,3.5,1.4,0.8,0.2,1.5,2.1,15.7,12.9
Dale Wilkinson,82,3,12,3.8,0.3,1,1.3,0.3,1,1.3,0,0.1,0.1,0.5,0.1,0.6,0.1,0.3,0.3,0.2,0,0,0.3,0.8,1.2,0.2
Dalibor Bagaric,85,5,95,10.2,1,1.8,2.8,1,1.8,2.8,0,0,0,0.6,0.5,1.1,0.9,1.6,2.5,0.4,0.3,0.5,0.8,1.7,2.6,3.2
Dallas Comegys,81,3,142,15.8,2.3,2.7,5,2.3,2.6,4.9,0,0,0,1.5,0.7,2.2,1.2,2,3.2,0.7,0.5,0.9,1.4,2.4,6,6.6
Damian Jones,84,3,10,8.5,0.8,0.8,1.6,0.8,0.8,1.6,0,0,0,0.3,0.7,1,0.9,1.4,2.3,0,0.1,0.4,0.6,1.5,1.9,2.6
Damian Lillard,75,1,396,36.4,7.5,10,17.5,4.9,5.4,10.3,2.6,4.5,7.1,4.8,0.6,5.4,0.5,3.5,4,6.2,0.9,0.3,2.8,2.1,22.4,20.5
Damien Inglis,80,3,20,7.8,0.7,1.2,1.9,0.5,0.7,1.2,0.2,0.5,0.7,0.4,0,0.4,0.1,1.5,1.6,0.5,0.3,0.2,0.6,0.6,1.8,2.6
Damien Wilkins,78,3,563,19.3,2.4,3.1,5.5,2,2.5,4.5,0.4,0.7,1.1,1.3,0.3,1.6,0.8,1.6,2.4,1.4,0.8,0.2,0.9,1.7,6.3,6.7
Damion James,79,1,39,16,1.6,2.2,3.8,1.6,2,3.6,0,0.2,0.2,0.7,0.4,1.1,0.6,2.7,3.4,0.7,0.6,0.5,1,1.4,3.8,5.4
Damir Markota,82,5,30,5.7,0.6,1.1,1.7,0.4,0.8,1.2,0.2,0.3,0.5,0.2,0.2,0.4,0.4,0.7,1,0.2,0.1,0,0.5,0.7,1.7,1.2
Damjan Rudez,82,3,146,11.2,1.2,1.6,2.8,0.5,0.4,0.9,0.7,1.2,1.9,0.2,0,0.2,0.1,0.5,0.6,0.6,0.2,0,0.5,1,3.3,2.6
Damon Jones,75,1,657,20.5,2.3,3.4,5.7,0.9,1.1,2,1.4,2.3,3.7,0.5,0.2,0.7,0.2,1.5,1.6,2.7,0.4,0,0.8,1,6.6,6.9
Damon Stoudamire,70,1,878,33.2,4.9,7.2,12.1,3.5,4.7,8.2,1.4,2.5,3.9,2.1,0.5,2.6,0.8,2.7,3.5,6.1,1.1,0.1,2.3,1.9,13.4,14.2
Damone Brown,81,3,39,9,1.1,2.2,3.3,1,1.9,2.9,0.1,0.3,0.4,0.5,0.2,0.7,0.5,0.9,1.3,0.5,0.1,0.2,0.8,1.1,2.8,1.7
Dan Dickau,72,1,300,15.4,2,3.1,5.1,1.4,1.9,3.3,0.6,1.2,1.8,1.2,0.2,1.4,0.3,1.1,1.4,2.5,0.5,0,1.1,1.7,5.8,5.8
Dan Gadzuric,83,5,527,14.8,2,2,4,2,2,4,0,0,0,0.7,0.7,1.4,1.7,2.7,4.4,0.4,0.5,0.9,0.7,2.4,4.7,7.5
Dan Godfread,82,5,11,2,0.5,0.6,1.1,0.5,0.5,1,0,0.1,0.1,0.3,0.1,0.4,0,0.2,0.2,0,0.1,0.4,0,0.5,1.2,1.2
Dan Issel,81,5,476,29.9,7.5,7.4,14.9,7.5,7.3,14.8,0,0.2,0.2,5.5,1.3,6.8,2.1,5.2,7.2,2.2,0.9,0.6,1.8,2.7,20.5,20.8
Dan Langhi,83,3,133,9.4,1.3,2,3.3,1.2,1.8,3,0.1,0.2,0.3,0.3,0.2,0.5,0.4,1.1,1.5,0.3,0.2,0.1,0.3,0.8,3,2.6
Dan Majerle,78,1,955,31.6,4.1,5.5,9.6,2.7,2.9,5.6,1.4,2.6,4,1.7,0.7,2.4,1.2,3.3,4.5,2.9,1.3,0.4,1.2,2,11.4,13.1
Dan McClintock,84,5,6,9.7,1.5,1.5,3,1.5,1.5,3,0,0,0,0,0.8,0.8,1.7,1.2,2.8,0.2,0,0.3,0.5,1.8,3,3.5
Dan O'Sullivan,82,5,45,6.6,0.6,0.9,1.5,0.6,0.9,1.5,0,0,0,0.6,0.2,0.8,0.5,1,1.4,0.2,0.1,0.1,0.3,1,1.8,2.2
Dan Roundfield,80,3,526,32,5.8,6.3,12.1,5.8,6.1,11.9,0,0.1,0.1,3.9,1.3,5.2,3.2,6.5,9.6,2.3,0.8,1.3,2.7,3.2,15.6,19.4
Dana Barros,71,1,850,22.9,3.9,4.5,8.4,2.6,2.7,5.3,1.3,1.8,3.1,1.5,0.2,1.7,0.3,1.6,1.9,3.3,0.9,0.1,1.4,1.3,10.5,10.6
Dane Suttle,75,1,46,10.7,2.5,2.4,4.9,2.5,2.3,4.8,0,0.1,0.1,0.9,0.2,1.1,0.5,0.6,1.1,1,0.5,0,0.7,1.1,5.9,5.2
D'Angelo Russell,77,1,143,28.5,5.2,7.5,12.7,3.3,4.2,7.5,1.9,3.4,5.3,2,0.6,2.6,0.5,2.9,3.5,4,1.3,0.2,2.6,1.9,14.3,12.5
Daniel Ewing,75,1,127,13.3,1.3,2,3.3,1,1.3,2.3,0.3,0.7,1,0.6,0.1,0.7,0.3,1,1.2,1.4,0.5,0.1,0.8,1.2,3.4,3.7
Daniel Gibson,74,1,397,23.5,2.7,4,6.7,1.2,1.9,3.1,1.5,2.1,3.6,1,0.3,1.3,0.4,1.6,2,2,0.6,0.2,0.9,2,7.8,7.4
Daniel Ochefu,83,5,19,3.9,0.6,0.8,1.4,0.6,0.8,1.4,0,0,0,0,0.1,0.1,0.3,0.9,1.2,0.2,0.1,0,0.2,0.9,1.3,1.7
Daniel Orton,82,5,51,10.6,1,1,2,1,1,2,0,0,0,0.8,0.6,1.4,0.9,1.5,2.5,0.5,0.4,0.5,0.6,1.6,2.8,4.5
Daniel Santiago,85,5,122,11.6,1.3,1.4,2.7,1.3,1.4,2.7,0,0,0,0.9,0.4,1.3,0.6,1.5,2.1,0.3,0.3,0.4,0.7,1.9,3.4,4
Danilo Gallinari,82,3,460,31.1,4.6,6.4,11,2.8,3.3,6.1,1.8,3.1,4.9,4.3,0.7,5,0.8,3.9,4.7,2,0.8,0.4,1.3,1.9,15.3,14.8
Danny Ainge,76,1,1042,26.6,4.5,5,9.5,3.5,3.5,7,1,1.5,2.5,1.6,0.3,1.9,0.7,2,2.7,4,1.1,0.1,1.5,2.4,11.5,12.6
Danny Ferry,82,3,917,19.8,2.7,3.4,6.1,2,2.2,4.2,0.7,1.2,1.9,0.8,0.2,1,0.7,2.1,2.8,1.3,0.4,0.3,0.9,2.1,7,7.3
Danny Fortson,79,3,440,20.1,2.7,3.1,5.8,2.7,3,5.7,0,0,0,2.8,0.7,3.5,2.7,4.5,7.2,0.7,0.4,0.2,1.5,3.5,8.2,11.5
Danny Granger,81,3,586,31.5,5.7,7.4,13.1,4,4.6,8.6,1.7,2.8,4.5,3.7,0.7,4.4,1.2,3.8,4.9,1.9,1,0.8,1.9,2.8,16.8,15.4
Danny Green,78,1,470,25,3.1,4.3,7.4,1.3,1.6,2.9,1.8,2.7,4.5,0.8,0.2,1,0.6,2.9,3.4,1.6,1,0.8,1,1.7,8.8,10.1
Danny Manning,82,3,883,27.4,5.7,5.4,11.1,5.6,5.3,10.9,0,0.2,0.2,2.6,0.9,3.5,1.7,3.5,5.2,2.3,1.1,0.9,2.1,3.3,14,15
Danny Schayes,83,5,1138,19.3,2.6,2.9,5.5,2.6,2.8,5.4,0,0,0,2.4,0.6,3,1.6,3.4,5,1.1,0.5,0.7,1.4,3.1,7.7,10.2
Danny Vranes,79,3,510,20.8,2.1,2.1,4.2,2.1,2,4.1,0,0,0,1,0.7,1.7,1.5,2.4,3.9,1.2,0.7,0.5,1,2.7,5.1,7.7
Danny Young,75,1,574,16.6,1.7,2.2,3.9,1.4,1.5,2.9,0.3,0.7,1,0.8,0.2,1,0.3,0.9,1.2,2.9,0.9,0.1,0.8,0.9,4.6,6.5
Dante Cunningham,80,3,578,21.4,2.7,2.9,5.6,2.4,2.6,5,0.2,0.5,0.7,0.6,0.3,0.9,1.2,2.6,3.8,0.7,0.7,0.5,0.5,1.8,6.1,7.9
Dante Exum,78,1,148,20.6,2,3.3,5.3,1.2,1.3,2.5,0.9,1.9,2.8,0.5,0.2,0.7,0.4,1.4,1.8,2.1,0.4,0.2,1.3,2,5.4,5.2
Danuel House,79,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
Darington Hobson,79,1,5,7.8,0.4,2.2,2.6,0.4,1,1.4,0,1.2,1.2,0,0,0,0,0.6,0.6,1.2,0,0,0.4,0.2,0.8,0
Dario Saric,82,3,81,26.3,4.7,6.7,11.4,3.4,3.8,7.2,1.3,2.9,4.2,2.1,0.6,2.7,1.4,5,6.3,2.2,0.7,0.4,2.3,2,12.8,12.8
Darius Johnson-Odom,74,1,7,3,0,1.6,1.6,0,1,1,0,0.6,0.6,0,0.3,0.3,0.1,0.7,0.9,0.3,0.1,0,0.3,0.4,0,-0.9
Darius Miles,81,3,446,26.3,4.2,4.7,8.9,4.2,4.4,8.6,0,0.3,0.3,1.7,1.1,2.8,1.3,3.6,4.9,1.9,0.9,1.1,2,2.3,10.1,11.1
Darius Miller,80,3,102,14.3,1.2,1.6,2.8,0.7,0.7,1.4,0.5,0.8,1.3,0.4,0,0.4,0.2,1.1,1.3,0.9,0.4,0.2,0.5,1.8,3.1,3.9
